-7.00000 -7.00000
-7.00000 -6.64103
-7.00000 -6.28205
-7.00000 -5.92308
-7.00000 -5.56410
-7.00000 -5.20513
-7.00000 -4.84615
-7.00000 -4.48718
-7.00000 -4.12821
-7.00000 -3.76923
-7.00000 -3.41026
-7.00000 -3.05128
-7.00000 -2.69231
-7.00000 -2.33333
-7.00000 -1.97436
-7.00000 -1.61538
-7.00000 -1.25641
-7.00000 -0.89744
-7.00000 -0.53846
-7.00000 -0.17949
-7.00000 0.17949
-7.00000 0.53846
-7.00000 0.89744
-7.00000 1.25641
-7.00000 1.61538
-7.00000 1.97436
-7.00000 2.33333
-7.00000 2.69231
-7.00000 3.05128
-7.00000 3.41026
-7.00000 3.76923
-7.00000 4.12821
-7.00000 4.48718
-7.00000 4.84615
-7.00000 5.20513
-7.00000 5.56410
-7.00000 5.92308
-7.00000 6.28205
-7.00000 6.64103
-7.00000 7.00000
-6.64103 -7.00000
-6.64103 -6.64103
-6.64103 -6.28205
-6.64103 -5.92308
-6.64103 -5.56410
-6.64103 -5.20513
-6.64103 -4.84615
-6.64103 -4.48718
-6.64103 -4.12821
-6.64103 -3.76923
-6.64103 -3.41026
-6.64103 -3.05128
-6.64103 -2.69231
-6.64103 -2.33333
-6.64103 -1.97436
-6.64103 -1.61538
-6.64103 -1.25641
-6.64103 -0.89744
-6.64103 -0.53846
-6.64103 -0.17949
-6.64103 0.17949
-6.64103 0.53846
-6.64103 0.89744
-6.64103 1.25641
-6.64103 1.61538
-6.64103 1.97436
-6.64103 2.33333
-6.64103 2.69231
-6.64103 3.05128
-6.64103 3.41026
-6.64103 3.76923
-6.64103 4.12821
-6.64103 4.48718
-6.64103 4.84615
-6.64103 5.20513
-6.64103 5.56410
-6.64103 5.92308
-6.64103 6.28205
-6.64103 6.64103
-6.64103 7.00000
-6.28205 -7.00000
-6.28205 -6.64103
-6.28205 -6.28205
-6.28205 -5.92308
-6.28205 -5.56410
-6.28205 -5.20513
-6.28205 -4.84615
-6.28205 -4.48718
-6.28205 -4.12821
-6.28205 -3.76923
-6.28205 -3.41026
-6.28205 -3.05128
-6.28205 -2.69231
-6.28205 -2.33333
-6.28205 -1.97436
-6.28205 -1.61538
-6.28205 -1.25641
-6.28205 -0.89744
-6.28205 -0.53846
-6.28205 -0.17949
-6.28205 0.17949
-6.28205 0.53846
-6.28205 0.89744
-6.28205 1.25641
-6.28205 1.61538
-6.28205 1.97436
-6.28205 2.33333
-6.28205 2.69231
-6.28205 3.05128
-6.28205 3.41026
-6.28205 3.76923
-6.28205 4.12821
-6.28205 4.48718
-6.28205 4.84615
-6.28205 5.20513
-6.28205 5.56410
-6.28205 5.92308
-6.28205 6.28205
-6.28205 6.64103
-6.28205 7.00000
-5.92308 -7.00000
-5.92308 -6.64103
-5.92308 -6.28205
-5.92308 -5.92308
-5.92308 -5.56410
-5.92308 -5.20513
-5.92308 -4.84615
-5.92308 -4.48718
-5.92308 -4.12821
-5.92308 -3.76923
-5.92308 -3.41026
-5.92308 -3.05128
-5.92308 -2.69231
-5.92308 -2.33333
-5.92308 -1.97436
-5.92308 -1.61538
-5.92308 -1.25641
-5.92308 -0.89744
-5.92308 -0.53846
-5.92308 -0.17949
-5.92308 0.17949
-5.92308 0.53846
-5.92308 0.89744
-5.92308 1.25641
-5.92308 1.61538
-5.92308 1.97436
-5.92308 2.33333
-5.92308 2.69231
-5.92308 3.05128
-5.92308 3.41026
-5.92308 3.76923
-5.92308 4.12821
-5.92308 4.48718
-5.92308 4.84615
-5.92308 5.20513
-5.92308 5.56410
-5.92308 5.92308
-5.92308 6.28205
-5.92308 6.64103
-5.92308 7.00000
-5.56410 -7.00000
-5.56410 -6.64103
-5.56410 -6.28205
-5.56410 -5.92308
-5.56410 -5.56410
-5.56410 -5.20513
-5.56410 -4.84615
-5.56410 -4.48718
-5.56410 -4.12821
-5.56410 -3.76923
-5.56410 -3.41026
-5.56410 -3.05128
-5.56410 -2.69231
-5.56410 -2.33333
-5.56410 -1.97436
-5.56410 -1.61538
-5.56410 -1.25641
-5.56410 -0.89744
-5.56410 -0.53846
-5.56410 -0.17949
-5.56410 0.17949
-5.56410 0.53846
-5.56410 0.89744
-5.56410 1.25641
-5.56410 1.61538
-5.56410 1.97436
-5.56410 2.33333
-5.56410 2.69231
-5.56410 3.05128
-5.56410 3.41026
-5.56410 3.76923
-5.56410 4.12821
-5.56410 4.48718
-5.56410 4.84615
-5.56410 5.20513
-5.56410 5.56410
-5.56410 5.92308
-5.56410 6.28205
-5.56410 6.64103
-5.56410 7.00000
-5.20513 -7.00000
-5.20513 -6.64103
-5.20513 -6.28205
-5.20513 -5.92308
-5.20513 -5.56410
-5.20513 -5.20513
-5.20513 -4.84615
-5.20513 -4.48718
-5.20513 -4.12821
-5.20513 -3.76923
-5.20513 -3.41026
-5.20513 -3.05128
-5.20513 -2.69231
-5.20513 -2.33333
-5.20513 -1.97436
-5.20513 -1.61538
-5.20513 -1.25641
-5.20513 -0.89744
-5.20513 -0.53846
-5.20513 -0.17949
-5.20513 0.17949
-5.20513 0.53846
-5.20513 0.89744
-5.20513 1.25641
-5.20513 1.61538
-5.20513 1.97436
-5.20513 2.33333
-5.20513 2.69231
-5.20513 3.05128
-5.20513 3.41026
-5.20513 3.76923
-5.20513 4.12821
-5.20513 4.48718
-5.20513 4.84615
-5.20513 5.20513
-5.20513 5.56410
-5.20513 5.92308
-5.20513 6.28205
-5.20513 6.64103
-5.20513 7.00000
-4.84615 -7.00000
-4.84615 -6.64103
-4.84615 -6.28205
-4.84615 -5.92308
-4.84615 -5.56410
-4.84615 -5.20513
-4.84615 -4.84615
-4.84615 -4.48718
-4.84615 -4.12821
-4.84615 -3.76923
-4.84615 -3.41026
-4.84615 -3.05128
-4.84615 -2.69231
-4.84615 -2.33333
-4.84615 -1.97436
-4.84615 -1.61538
-4.84615 -1.25641
-4.84615 -0.89744
-4.84615 -0.53846
-4.84615 -0.17949
-4.84615 0.17949
-4.84615 0.53846
-4.84615 0.89744
-4.84615 1.25641
-4.84615 1.61538
-4.84615 1.97436
-4.84615 2.33333
-4.84615 2.69231
-4.84615 3.05128
-4.84615 3.41026
-4.84615 3.76923
-4.84615 4.12821
-4.84615 4.48718
-4.84615 4.84615
-4.84615 5.20513
-4.84615 5.56410
-4.84615 5.92308
-4.84615 6.28205
-4.84615 6.64103
-4.84615 7.00000
-4.48718 -7.00000
-4.48718 -6.64103
-4.48718 -6.28205
-4.48718 -5.92308
-4.48718 -5.56410
-4.48718 -5.20513
-4.48718 -4.84615
-4.48718 -4.48718
-4.48718 -4.12821
-4.48718 -3.76923
-4.48718 -3.41026
-4.48718 -3.05128
-4.48718 -2.69231
-4.48718 -2.33333
-4.48718 -1.97436
-4.48718 -1.61538
-4.48718 -1.25641
-4.48718 -0.89744
-4.48718 -0.53846
-4.48718 -0.17949
-4.48718 0.17949
-4.48718 0.53846
-4.48718 0.89744
-4.48718 1.25641
-4.48718 1.61538
-4.48718 1.97436
-4.48718 2.33333
-4.48718 2.69231
-4.48718 3.05128
-4.48718 3.41026
-4.48718 3.76923
-4.48718 4.12821
-4.48718 4.48718
-4.48718 4.84615
-4.48718 5.20513
-4.48718 5.56410
-4.48718 5.92308
-4.48718 6.28205
-4.48718 6.64103
-4.48718 7.00000
-4.12821 -7.00000
-4.12821 -6.64103
-4.12821 -6.28205
-4.12821 -5.92308
-4.12821 -5.56410
-4.12821 -5.20513
-4.12821 -4.84615
-4.12821 -4.48718
-4.12821 -4.12821
-4.12821 -3.76923
-4.12821 -3.41026
-4.12821 -3.05128
-4.12821 -2.69231
-4.12821 -2.33333
-4.12821 -1.97436
-4.12821 -1.61538
-4.12821 -1.25641
-4.12821 -0.89744
-4.12821 -0.53846
-4.12821 -0.17949
-4.12821 0.17949
-4.12821 0.53846
-4.12821 0.89744
-4.12821 1.25641
-4.12821 1.61538
-4.12821 1.97436
-4.12821 2.33333
-4.12821 2.69231
-4.12821 3.05128
-4.12821 3.41026
-4.12821 3.76923
-4.12821 4.12821
-4.12821 4.48718
-4.12821 4.84615
-4.12821 5.20513
-4.12821 5.56410
-4.12821 5.92308
-4.12821 6.28205
-4.12821 6.64103
-4.12821 7.00000
-3.76923 -7.00000
-3.76923 -6.64103
-3.76923 -6.28205
-3.76923 -5.92308
-3.76923 -5.56410
-3.76923 -5.20513
-3.76923 -4.84615
-3.76923 -4.48718
-3.76923 -4.12821
-3.76923 -3.76923
-3.76923 -3.41026
-3.76923 -3.05128
-3.76923 -2.69231
-3.76923 -2.33333
-3.76923 -1.97436
-3.76923 -1.61538
-3.76923 -1.25641
-3.76923 -0.89744
-3.76923 -0.53846
-3.76923 -0.17949
-3.76923 0.17949
-3.76923 0.53846
-3.76923 0.89744
-3.76923 1.25641
-3.76923 1.61538
-3.76923 1.97436
-3.76923 2.33333
-3.76923 2.69231
-3.76923 3.05128
-3.76923 3.41026
-3.76923 3.76923
-3.76923 4.12821
-3.76923 4.48718
-3.76923 4.84615
-3.76923 5.20513
-3.76923 5.56410
-3.76923 5.92308
-3.76923 6.28205
-3.76923 6.64103
-3.76923 7.00000
-3.41026 -7.00000
-3.41026 -6.64103
-3.41026 -6.28205
-3.41026 -5.92308
-3.41026 -5.56410
-3.41026 -5.20513
-3.41026 -4.84615
-3.41026 -4.48718
-3.41026 -4.12821
-3.41026 -3.76923
-3.41026 -3.41026
-3.41026 -3.05128
-3.41026 -2.69231
-3.41026 -2.33333
-3.41026 -1.97436
-3.41026 -1.61538
-3.41026 -1.25641
-3.41026 -0.89744
-3.41026 -0.53846
-3.41026 -0.17949
-3.41026 0.17949
-3.41026 0.53846
-3.41026 0.89744
-3.41026 1.25641
-3.41026 1.61538
-3.41026 1.97436
-3.41026 2.33333
-3.41026 2.69231
-3.41026 3.05128
-3.41026 3.41026
-3.41026 3.76923
-3.41026 4.12821
-3.41026 4.48718
-3.41026 4.84615
-3.41026 5.20513
-3.41026 5.56410
-3.41026 5.92308
-3.41026 6.28205
-3.41026 6.64103
-3.41026 7.00000
-3.05128 -7.00000
-3.05128 -6.64103
-3.05128 -6.28205
-3.05128 -5.92308
-3.05128 -5.56410
-3.05128 -5.20513
-3.05128 -4.84615
-3.05128 -4.48718
-3.05128 -4.12821
-3.05128 -3.76923
-3.05128 -3.41026
-3.05128 -3.05128
-3.05128 -2.69231
-3.05128 -2.33333
-3.05128 -1.97436
-3.05128 -1.61538
-3.05128 -1.25641
-3.05128 -0.89744
-3.05128 -0.53846
-3.05128 -0.17949
-3.05128 0.17949
-3.05128 0.53846
-3.05128 0.89744
-3.05128 1.25641
-3.05128 1.61538
-3.05128 1.97436
-3.05128 2.33333
-3.05128 2.69231
-3.05128 3.05128
-3.05128 3.41026
-3.05128 3.76923
-3.05128 4.12821
-3.05128 4.48718
-3.05128 4.84615
-3.05128 5.20513
-3.05128 5.56410
-3.05128 5.92308
-3.05128 6.28205
-3.05128 6.64103
-3.05128 7.00000
-2.69231 -7.00000
-2.69231 -6.64103
-2.69231 -6.28205
-2.69231 -5.92308
-2.69231 -5.56410
-2.69231 -5.20513
-2.69231 -4.84615
-2.69231 -4.48718
-2.69231 -4.12821
-2.69231 -3.76923
-2.69231 -3.41026
-2.69231 -3.05128
-2.69231 -2.69231
-2.69231 -2.33333
-2.69231 -1.97436
-2.69231 -1.61538
-2.69231 -1.25641
-2.69231 -0.89744
-2.69231 -0.53846
-2.69231 -0.17949
-2.69231 0.17949
-2.69231 0.53846
-2.69231 0.89744
-2.69231 1.25641
-2.69231 1.61538
-2.69231 1.97436
-2.69231 2.33333
-2.69231 2.69231
-2.69231 3.05128
-2.69231 3.41026
-2.69231 3.76923
-2.69231 4.12821
-2.69231 4.48718
-2.69231 4.84615
-2.69231 5.20513
-2.69231 5.56410
-2.69231 5.92308
-2.69231 6.28205
-2.69231 6.64103
-2.69231 7.00000
-2.33333 -7.00000
-2.33333 -6.64103
-2.33333 -6.28205
-2.33333 -5.92308
-2.33333 -5.56410
-2.33333 -5.20513
-2.33333 -4.84615
-2.33333 -4.48718
-2.33333 -4.12821
-2.33333 -3.76923
-2.33333 -3.41026
-2.33333 -3.05128
-2.33333 -2.69231
-2.33333 -2.33333
-2.33333 -1.97436
-2.33333 -1.61538
-2.33333 -1.25641
-2.33333 -0.89744
-2.33333 -0.53846
-2.33333 -0.17949
-2.33333 0.17949
-2.33333 0.53846
-2.33333 0.89744
-2.33333 1.25641
-2.33333 1.61538
-2.33333 1.97436
-2.33333 2.33333
-2.33333 2.69231
-2.33333 3.05128
-2.33333 3.41026
-2.33333 3.76923
-2.33333 4.12821
-2.33333 4.48718
-2.33333 4.84615
-2.33333 5.20513
-2.33333 5.56410
-2.33333 5.92308
-2.33333 6.28205
-2.33333 6.64103
-2.33333 7.00000
-1.97436 -7.00000
-1.97436 -6.64103
-1.97436 -6.28205
-1.97436 -5.92308
-1.97436 -5.56410
-1.97436 -5.20513
-1.97436 -4.84615
-1.97436 -4.48718
-1.97436 -4.12821
-1.97436 -3.76923
-1.97436 -3.41026
-1.97436 -3.05128
-1.97436 -2.69231
-1.97436 -2.33333
-1.97436 -1.97436
-1.97436 -1.61538
-1.97436 -1.25641
-1.97436 -0.89744
-1.97436 -0.53846
-1.97436 -0.17949
-1.97436 0.17949
-1.97436 0.53846
-1.97436 0.89744
-1.97436 1.25641
-1.97436 1.61538
-1.97436 1.97436
-1.97436 2.33333
-1.97436 2.69231
-1.97436 3.05128
-1.97436 3.41026
-1.97436 3.76923
-1.97436 4.12821
-1.97436 4.48718
-1.97436 4.84615
-1.97436 5.20513
-1.97436 5.56410
-1.97436 5.92308
-1.97436 6.28205
-1.97436 6.64103
-1.97436 7.00000
-1.61538 -7.00000
-1.61538 -6.64103
-1.61538 -6.28205
-1.61538 -5.92308
-1.61538 -5.56410
-1.61538 -5.20513
-1.61538 -4.84615
-1.61538 -4.48718
-1.61538 -4.12821
-1.61538 -3.76923
-1.61538 -3.41026
-1.61538 -3.05128
-1.61538 -2.69231
-1.61538 -2.33333
-1.61538 -1.97436
-1.61538 -1.61538
-1.61538 -1.25641
-1.61538 -0.89744
-1.61538 -0.53846
-1.61538 -0.17949
-1.61538 0.17949
-1.61538 0.53846
-1.61538 0.89744
-1.61538 1.25641
-1.61538 1.61538
-1.61538 1.97436
-1.61538 2.33333
-1.61538 2.69231
-1.61538 3.05128
-1.61538 3.41026
-1.61538 3.76923
-1.61538 4.12821
-1.61538 4.48718
-1.61538 4.84615
-1.61538 5.20513
-1.61538 5.56410
-1.61538 5.92308
-1.61538 6.28205
-1.61538 6.64103
-1.61538 7.00000
-1.25641 -7.00000
-1.25641 -6.64103
-1.25641 -6.28205
-1.25641 -5.92308
-1.25641 -5.56410
-1.25641 -5.20513
-1.25641 -4.84615
-1.25641 -4.48718
-1.25641 -4.12821
-1.25641 -3.76923
-1.25641 -3.41026
-1.25641 -3.05128
-1.25641 -2.69231
-1.25641 -2.33333
-1.25641 -1.97436
-1.25641 -1.61538
-1.25641 -1.25641
-1.25641 -0.89744
-1.25641 -0.53846
-1.25641 -0.17949
-1.25641 0.17949
-1.25641 0.53846
-1.25641 0.89744
-1.25641 1.25641
-1.25641 1.61538
-1.25641 1.97436
-1.25641 2.33333
-1.25641 2.69231
-1.25641 3.05128
-1.25641 3.41026
-1.25641 3.76923
-1.25641 4.12821
-1.25641 4.48718
-1.25641 4.84615
-1.25641 5.20513
-1.25641 5.56410
-1.25641 5.92308
-1.25641 6.28205
-1.25641 6.64103
-1.25641 7.00000
-0.89744 -7.00000
-0.89744 -6.64103
-0.89744 -6.28205
-0.89744 -5.92308
-0.89744 -5.56410
-0.89744 -5.20513
-0.89744 -4.84615
-0.89744 -4.48718
-0.89744 -4.12821
-0.89744 -3.76923
-0.89744 -3.41026
-0.89744 -3.05128
-0.89744 -2.69231
-0.89744 -2.33333
-0.89744 -1.97436
-0.89744 -1.61538
-0.89744 -1.25641
-0.89744 -0.89744
-0.89744 -0.53846
-0.89744 -0.17949
-0.89744 0.17949
-0.89744 0.53846
-0.89744 0.89744
-0.89744 1.25641
-0.89744 1.61538
-0.89744 1.97436
-0.89744 2.33333
-0.89744 2.69231
-0.89744 3.05128
-0.89744 3.41026
-0.89744 3.76923
-0.89744 4.12821
-0.89744 4.48718
-0.89744 4.84615
-0.89744 5.20513
-0.89744 5.56410
-0.89744 5.92308
-0.89744 6.28205
-0.89744 6.64103
-0.89744 7.00000
-0.53846 -7.00000
-0.53846 -6.64103
-0.53846 -6.28205
-0.53846 -5.92308
-0.53846 -5.56410
-0.53846 -5.20513
-0.53846 -4.84615
-0.53846 -4.48718
-0.53846 -4.12821
-0.53846 -3.76923
-0.53846 -3.41026
-0.53846 -3.05128
-0.53846 -2.69231
-0.53846 -2.33333
-0.53846 -1.97436
-0.53846 -1.61538
-0.53846 -1.25641
-0.53846 -0.89744
-0.53846 -0.53846
-0.53846 -0.17949
-0.53846 0.17949
-0.53846 0.53846
-0.53846 0.89744
-0.53846 1.25641
-0.53846 1.61538
-0.53846 1.97436
-0.53846 2.33333
-0.53846 2.69231
-0.53846 3.05128
-0.53846 3.41026
-0.53846 3.76923
-0.53846 4.12821
-0.53846 4.48718
-0.53846 4.84615
-0.53846 5.20513
-0.53846 5.56410
-0.53846 5.92308
-0.53846 6.28205
-0.53846 6.64103
-0.53846 7.00000
-0.17949 -7.00000
-0.17949 -6.64103
-0.17949 -6.28205
-0.17949 -5.92308
-0.17949 -5.56410
-0.17949 -5.20513
-0.17949 -4.84615
-0.17949 -4.48718
-0.17949 -4.12821
-0.17949 -3.76923
-0.17949 -3.41026
-0.17949 -3.05128
-0.17949 -2.69231
-0.17949 -2.33333
-0.17949 -1.97436
-0.17949 -1.61538
-0.17949 -1.25641
-0.17949 -0.89744
-0.17949 -0.53846
-0.17949 -0.17949
-0.17949 0.17949
-0.17949 0.53846
-0.17949 0.89744
-0.17949 1.25641
-0.17949 1.61538
-0.17949 1.97436
-0.17949 2.33333
-0.17949 2.69231
-0.17949 3.05128
-0.17949 3.41026
-0.17949 3.76923
-0.17949 4.12821
-0.17949 4.48718
-0.17949 4.84615
-0.17949 5.20513
-0.17949 5.56410
-0.17949 5.92308
-0.17949 6.28205
-0.17949 6.64103
-0.17949 7.00000
0.17949 -7.00000
0.17949 -6.64103
0.17949 -6.28205
0.17949 -5.92308
0.17949 -5.56410
0.17949 -5.20513
0.17949 -4.84615
0.17949 -4.48718
0.17949 -4.12821
0.17949 -3.76923
0.17949 -3.41026
0.17949 -3.05128
0.17949 -2.69231
0.17949 -2.33333
0.17949 -1.97436
0.17949 -1.61538
0.17949 -1.25641
0.17949 -0.89744
0.17949 -0.53846
0.17949 -0.17949
0.17949 0.17949
0.17949 0.53846
0.17949 0.89744
0.17949 1.25641
0.17949 1.61538
0.17949 1.97436
0.17949 2.33333
0.17949 2.69231
0.17949 3.05128
0.17949 3.41026
0.17949 3.76923
0.17949 4.12821
0.17949 4.48718
0.17949 4.84615
0.17949 5.20513
0.17949 5.56410
0.17949 5.92308
0.17949 6.28205
0.17949 6.64103
0.17949 7.00000
0.53846 -7.00000
0.53846 -6.64103
0.53846 -6.28205
0.53846 -5.92308
0.53846 -5.56410
0.53846 -5.20513
0.53846 -4.84615
0.53846 -4.48718
0.53846 -4.12821
0.53846 -3.76923
0.53846 -3.41026
0.53846 -3.05128
0.53846 -2.69231
0.53846 -2.33333
0.53846 -1.97436
0.53846 -1.61538
0.53846 -1.25641
0.53846 -0.89744
0.53846 -0.53846
0.53846 -0.17949
0.53846 0.17949
0.53846 0.53846
0.53846 0.89744
0.53846 1.25641
0.53846 1.61538
0.53846 1.97436
0.53846 2.33333
0.53846 2.69231
0.53846 3.05128
0.53846 3.41026
0.53846 3.76923
0.53846 4.12821
0.53846 4.48718
0.53846 4.84615
0.53846 5.20513
0.53846 5.56410
0.53846 5.92308
0.53846 6.28205
0.53846 6.64103
0.53846 7.00000
0.89744 -7.00000
0.89744 -6.64103
0.89744 -6.28205
0.89744 -5.92308
0.89744 -5.56410
0.89744 -5.20513
0.89744 -4.84615
0.89744 -4.48718
0.89744 -4.12821
0.89744 -3.76923
0.89744 -3.41026
0.89744 -3.05128
0.89744 -2.69231
0.89744 -2.33333
0.89744 -1.97436
0.89744 -1.61538
0.89744 -1.25641
0.89744 -0.89744
