1,1
1,1.11538461538462
1,1.23076923076923
1,1.34615384615385
1,1.46153846153846
1,1.57692307692308
1,1.69230769230769
1,1.80769230769231
1,1.92307692307692
1,2.03846153846154
1,2.15384615384615
1,2.26923076923077
1,2.38461538461538
1,2.5
1,2.61538461538462
1,2.73076923076923
1,2.84615384615385
1,2.96153846153846
1,3.07692307692308
1,3.19230769230769
1,3.30769230769231
1,3.42307692307692
1,3.53846153846154
1,3.65384615384615
1,3.76923076923077
1,3.88461538461538
1,4
1,4.11538461538461
1,4.23076923076923
1,4.34615384615385
1,4.46153846153846
1,4.57692307692308
1,4.69230769230769
1,4.80769230769231
1,4.92307692307692
1,5.03846153846154
1,5.15384615384615
1,5.26923076923077
1,5.38461538461539
1,5.5
1.11538461538462,1
1.11538461538462,1.11538461538462
1.11538461538462,1.23076923076923
1.11538461538462,1.34615384615385
1.11538461538462,1.46153846153846
1.11538461538462,1.57692307692308
1.11538461538462,1.69230769230769
1.11538461538462,1.80769230769231
1.11538461538462,1.92307692307692
1.11538461538462,2.03846153846154
1.11538461538462,2.15384615384615
1.11538461538462,2.26923076923077
1.11538461538462,2.38461538461538
1.11538461538462,2.5
1.11538461538462,2.61538461538462
1.11538461538462,2.73076923076923
1.11538461538462,2.84615384615385
1.11538461538462,2.96153846153846
1.11538461538462,3.07692307692308
1.11538461538462,3.19230769230769
1.11538461538462,3.30769230769231
1.11538461538462,3.42307692307692
1.11538461538462,3.53846153846154
1.11538461538462,3.65384615384615
1.11538461538462,3.76923076923077
1.11538461538462,3.88461538461538
1.11538461538462,4
1.11538461538462,4.11538461538461
1.11538461538462,4.23076923076923
1.11538461538462,4.34615384615385
1.11538461538462,4.46153846153846
1.11538461538462,4.57692307692308
1.11538461538462,4.69230769230769
1.11538461538462,4.80769230769231
1.11538461538462,4.92307692307692
1.11538461538462,5.03846153846154
1.11538461538462,5.15384615384615
1.11538461538462,5.26923076923077
1.11538461538462,5.38461538461539
1.11538461538462,5.5
1.23076923076923,1
1.23076923076923,1.11538461538462
1.23076923076923,1.23076923076923
1.23076923076923,1.34615384615385
1.23076923076923,1.46153846153846
1.23076923076923,1.57692307692308
1.23076923076923,1.69230769230769
1.23076923076923,1.80769230769231
1.23076923076923,1.92307692307692
1.23076923076923,2.03846153846154
1.23076923076923,2.15384615384615
1.23076923076923,2.26923076923077
1.23076923076923,2.38461538461538
1.23076923076923,2.5
1.23076923076923,2.61538461538462
1.23076923076923,2.73076923076923
1.23076923076923,2.84615384615385
1.23076923076923,2.96153846153846
1.23076923076923,3.07692307692308
1.23076923076923,3.19230769230769
1.23076923076923,3.30769230769231
1.23076923076923,3.42307692307692
1.23076923076923,3.53846153846154
1.23076923076923,3.65384615384615
1.23076923076923,3.76923076923077
1.23076923076923,3.88461538461538
1.23076923076923,4
1.23076923076923,4.11538461538461
1.23076923076923,4.23076923076923
1.23076923076923,4.34615384615385
1.23076923076923,4.46153846153846
1.23076923076923,4.57692307692308
1.23076923076923,4.69230769230769
1.23076923076923,4.80769230769231
1.23076923076923,4.92307692307692
1.23076923076923,5.03846153846154
1.23076923076923,5.15384615384615
1.23076923076923,5.26923076923077
1.23076923076923,5.38461538461539
1.23076923076923,5.5
1.34615384615385,1
1.34615384615385,1.11538461538462
1.34615384615385,1.23076923076923
1.34615384615385,1.34615384615385
1.34615384615385,1.46153846153846
1.34615384615385,1.57692307692308
1.34615384615385,1.69230769230769
1.34615384615385,1.80769230769231
1.34615384615385,1.92307692307692
1.34615384615385,2.03846153846154
1.34615384615385,2.15384615384615
1.34615384615385,2.26923076923077
1.34615384615385,2.38461538461538
1.34615384615385,2.5
1.34615384615385,2.61538461538462
